ExternalId,ImageUrl,BrandExternalId,CategoryExternalId,ManufacturerPartNumber,UPC,Name,ProductPageUrl,CategoryPageUrl
21000001545,00021000001545_A1L1,PHILADELPHIA,PHILADELPHIA,21000001545,210000015470,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT FAT FREE PLAIN     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007271,00021000007271_A1L1,PHILADELPHIA,PHILADELPHIA,21000007271,210000072770,PHILADELPHIA 8 OZ CREAM CHEESE  STRAWBERRY     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007288,00021000007288_A1L1,PHILADELPHIA,PHILADELPHIA,21000007288,210000072870,PHILADELPHIA 8 OZ CREAM CHEESE  CHIVE AND ONION     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007295,00021000007295_A1L1,PHILADELPHIA,PHILADELPHIA,21000007295,210000072970,PHILADELPHIA 8 OZ CREAM CHEESE  HONEY NUT     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007301,00021000007301_A1L1,PHILADELPHIA,PHILADELPHIA,21000007301,210000073070,PHILADELPHIA 8 OZ CREAM CHEESE  GARDEN VEGETABLE     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007318,00021000007318_A1L1,PHILADELPHIA,PHILADELPHIA,21000007318,210000073170,PHILADELPHIA 8 OZ CREAM CHEESE  SALMON     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007325,00021000007325_A1L1,PHILADELPHIA,PHILADELPHIA,21000007325,210000073270,PHILADELPHIA 8 OZ CREAM CHEESE  JALAPENO     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007332,00021000007332_A1L1,PHILADELPHIA,PHILADELPHIA,21000007332,210000073370,PHILADELPHIA 8 OZ CREAM CHEESE  PINEAPPLE     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007349,00021000007349_A1L1,PHILADELPHIA,PHILADELPHIA,21000007349,210000073470,PHILADELPHIA 8 OZ CREAM CHEESE  BLUEBERRY     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007363,00021000007363_A1L1,PHILADELPHIA,PHILADELPHIA,21000007363,210000073670,PHILADELPHIA 8 OZ CREAM CHEESE FAT FREE STRAWBERRY     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007431,00021000007431_A1L1,PHILADELPHIA,PHILADELPHIA,21000007431,210000074370,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT  CHIPOTLE     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007448,,PHILADELPHIA,PHILADELPHIA,21000007448,210000074470,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT  PUMPKIN SPICE     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007455,00021000007455_A1L1,PHILADELPHIA,PHILADELPHIA,21000007455,210000074570,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT  BROWN SUGAR     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007523,00021000007523_A1L1,PHILADELPHIA,PHILADELPHIA,21000007523,210000075270,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT 1/3 LESS FAT STRAWBERRY     12 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007530,00021000007530_A1L1,PHILADELPHIA,PHILADELPHIA,21000007530,210000075370,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT 1/3 LESS FAT CHIVE AND ONION     12 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007547,00021000007547_A1L1,PHILADELPHIA,PHILADELPHIA,21000007547,210000075470,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT 1/3 LESS FAT GARDEN VEGETABLE     12 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007578,,PHILADELPHIA,PHILADELPHIA,21000007578,210000075770,PHILADELPHIA 8 OZ CREAM CHEESE  CARAMEL     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007585,00021000007585_A1L1,PHILADELPHIA,PHILADELPHIA,21000007585,210000075870,PHILADELPHIA 8 OZ CREAM CHEESE  DARK CHOCOLATE     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007592,00021000007592_A1L1,PHILADELPHIA,PHILADELPHIA,21000007592,210000075970,PHILADELPHIA 8 OZ CREAM CHEESE  MILK CHOCOLATE     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000007820,,PHILADELPHIA,PHILADELPHIA,21000007820,210000078270,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT  BACON     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000045839,00021000045839_A1L1,PHILADELPHIA,PHILADELPHIA,21000045839,210000458370,PHILADELPHIA 8 OZ CREAM CHEESE-WHIPPED  MIXED BERRY     12 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000619849,00021000619849_A1L1,PHILADELPHIA,PHILADELPHIA,21000619849,210006198470,PHILADELPHIA 8 OZ CREAM CHEESE-WHIPPED  PLAIN     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000619870,00021000619870_A1L1,PHILADELPHIA,PHILADELPHIA,21000619870,210006198770,PHILADELPHIA 8 OZ CREAM CHEESE-WHIPPED  CHIVES     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000036257,,PHILADELPHIA,PHILADELPHIA,21000036257,210000362570,PHILADELPHIA 11.5 OZ CREAM CHEESE-WHIPPED       1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000050260,00021000611201_A1L1,PHILADELPHIA,PHILADELPHIA,21000050260,210000502670,PHILADELPHIA 5 OZ CREAM CHEESE  PLAIN     50 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000050307,00021000050369_A1L1,PHILADELPHIA,PHILADELPHIA,21000050307,210000503070,PHILADELPHIA 5 OZ CREAM CHEESE 1/3 LESS FAT PLAIN     5 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000054190,,PHILADELPHIA,PHILADELPHIA,21000054190,210000541970,PHILADELPHIA 32 OZ CREAM CHEESE-SOFT       1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000053193,,PHILADELPHIA,PHILADELPHIA,21000053193,210000531970,PHILADELPHIA 24 OZ CREAM CHEESE  CREAM CHEESE     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100001631,,PHILADELPHIA,PHILADELPHIA,68100001631,681000016370,PHILADELPHIA 150 GR CREAM CHEESE-WHIPPED  PIMENTO     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000000289,00021000000289_A1L1,PHILADELPHIA,PHILADELPHIA,21000000289,210000002870,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT 1/3 LESS FAT PLAIN     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000614226,00021000614226_A1L1,PHILADELPHIA,PHILADELPHIA,21000614226,210006142270,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT  STRAWBERRY     1 BOWL/CUP/TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000614233,00021000614233_A1L1,PHILADELPHIA,PHILADELPHIA,21000614233,210006142370,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT  CHIVES AND ONIONS     1 BOWL/CUP/TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000614271,00021000614271_A1L1,PHILADELPHIA,PHILADELPHIA,21000614271,210006142770,PHILADELPHIA 8 OZ CREAM CHEESE-SOFT  SMOKED SALMON     1 BOWL/CUP/TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100000887,,PHILADELPHIA,PHILADELPHIA,68100000887,681000008870,PHILADELPHIA 270 GR COOKING CREME  ORIGINAL     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100000894,,PHILADELPHIA,PHILADELPHIA,68100000894,681000008970,PHILADELPHIA 270 GR COOKING CREME  HERB AND GARLIC     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100000900,,PHILADELPHIA,PHILADELPHIA,68100000900,681000009070,PHILADELPHIA 270 GR COOKING CREME  SAVORY GARLIC     1 BOWL/CUP/TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100000917,,PHILADELPHIA,PHILADELPHIA,68100000917,681000009170,PHILADELPHIA 270 GR COOKING CREME  TOMATO AND BASIL     1 BOWL/CUP/TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100000962,,PHILADELPHIA,PHILADELPHIA,68100000962,681000009670,PHILADELPHIA 270 GR COOKING CREME  THREE CHEESE ITALIAN     1 BOWL/CUP/TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
68100000986,,PHILADELPHIA,PHILADELPHIA,68100000986,681000009870,PHILADELPHIA 270 GR COOKING CREME LIGHT HERB AND GARLIC     1 TUB EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000649365,00021000649365_A1L1,KRAFT,KRAFT,21000649365,210006493670,KRAFT 6.6 OZ PASTA SALAD DINNERS-DRY  RANCH WITH BACON     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000649402,00021000649402_A1L1,KRAFT,KRAFT,21000649402,210006494070,KRAFT 6.4 OZ PASTA SALAD DINNERS-DRY CLASSIC ITALIAN BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
21000013739,00021000013739_A1L1,KRAFT,KRAFT,21000013739,210000137370,KRAFT 7.1 OZ PASTA SALAD DINNERS-SIDES  MACARONI     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700072028,,OSCAR MAYER,OSCAR MAYER,44700072028,447000720270,OSCAR MAYER 6 OZ CONVENIENCE MEALS-SINGLE SERVE  TURKEY AND CHEESE     1 TRAY EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700072035,,OSCAR MAYER,OSCAR MAYER,44700072035,447000720370,OSCAR MAYER 6 OZ CONVENIENCE MEALS-SINGLE SERVE  HAM AND CHEESE     1 TRAY EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700072042,,OSCAR MAYER,OSCAR MAYER,44700072042,447000720470,OSCAR MAYER 6 OZ CONVENIENCE MEALS-SINGLE SERVE  CHICKEN AND CHEESE     1 TRAY EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700072752,00044700070758_A1L1,OSCAR MAYER,OSCAR MAYER,44700072752,447000727570,OSCAR MAYER 10 OZ CONVENIENCE MEALS-SINGLE SERVE  TURKEY AND CHEESE     1 MULTIPACK EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700022689,00044700022689_A1L1,OSCAR MAYER,OSCAR MAYER,44700022689,447000226870,OSCAR MAYER 12 OZ BACON  CENTER CUT     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700023280,00044700023280_A1L1,OSCAR MAYER,OSCAR MAYER,44700023280,447000232870,OSCAR MAYER 12 OZ BACON  CENTER CUT     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700073421,00044700073421_A1L1,OSCAR MAYER,OSCAR MAYER,44700073421,447000734270,OSCAR MAYER 12 OZ BACON  BACON     1 POUCH EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700019917,00044700019917_A1L1,OSCAR MAYER,OSCAR MAYER,44700019917,447000199170,OSCAR MAYER 16 OZ BACON LOWER SALT VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700019887,00044700019887_A1L1,OSCAR MAYER,OSCAR MAYER,44700019887,447000198870,OSCAR MAYER 16 OZ BACON  BACK WINDOW     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700019887,00044700019887_A1L1,OSCAR MAYER,OSCAR MAYER,44700019887,447000198870,OSCAR MAYER 16 OZ BACON  BACK WINDOW     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700019887,00044700019887_A1L1,OSCAR MAYER,OSCAR MAYER,44700019887,447000198870,OSCAR MAYER 16 OZ BACON  BACK WINDOW     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700019900,00044700019900_A1L1,OSCAR MAYER,OSCAR MAYER,44700019900,447000199070,OSCAR MAYER 16 OZ BACON  BACK WINDOW     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700021323,00044700021323_A1L1,OSCAR MAYER,OSCAR MAYER,44700021323,447000213270,OSCAR MAYER 16 OZ BACON  MAPLE     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700023983,00044700023983_A1L1,OSCAR MAYER,OSCAR MAYER,44700023983,447000239870,OSCAR MAYER 16 OZ BACON RAW VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700020067,00044700020067_A1L1,OSCAR MAYER,OSCAR MAYER,44700020067,447000200670,OSCAR MAYER 3 LB BACON  DISPLAY     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700021118,00044700021118_A1L1,OSCAR MAYER,OSCAR MAYER,44700021118,447000211170,OSCAR MAYER 4 LB BACON       1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700019764,00044700019764_A1L1,OSCAR MAYER,OSCAR MAYER,44700019764,447000197670,OSCAR MAYER 8 OZ BACON BACK WINDOW VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700019764,00044700019764_A1L1,OSCAR MAYER,OSCAR MAYER,44700019764,447000197670,OSCAR MAYER 8 OZ BACON BACK WINDOW VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700073551,00044700073551_A1L1,OSCAR MAYER,OSCAR MAYER,44700073551,447000735570,OSCAR MAYER 24 OZ BACON  APPLEWOOD SMOKED     6 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700073568,00044700073568_A1L1,OSCAR MAYER,OSCAR MAYER,44700073568,447000735670,OSCAR MAYER 24 OZ BACON  HICKORY SMOKED     6 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700074855,,OSCAR MAYER,OSCAR MAYER,44700074855,447000748570,OSCAR MAYER 36 OZ BACON  BACON     8 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700022566,00044700022566_A1L1,OSCAR MAYER,OSCAR MAYER,44700022566,447000225670,OSCAR MAYER 9.6 OZ BACON  READY TO SERVE     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700066478,00044700066478_A1L1,OSCAR MAYER,OSCAR MAYER,44700066478,447000664770,OSCAR MAYER 2.52 OZ BACON  PRECOOKED     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700066621,00044700066621_A1L1,OSCAR MAYER,OSCAR MAYER,44700066621,447000666270,OSCAR MAYER 2.52 OZ BACON  HEARTY THICK CUT     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700068410,00044700068410_A1L1,OSCAR MAYER,OSCAR MAYER,44700068410,447000684170,OSCAR MAYER 6.3 OZ BACON  PRECOOKED     10 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700072905,,OSCAR MAYER,OSCAR MAYER,44700072905,447000729070,OSCAR MAYER 20 OZ BACON BITS  TURKEY     1 POUCH EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700057377,,OSCAR MAYER,OSCAR MAYER,44700057377,447000573770,OSCAR MAYER 85 GR BACON BITS       1 POUCH EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700027738,00044700027738_A1L1,OSCAR MAYER,OSCAR MAYER,44700027738,447000277370,OSCAR MAYER 2.8 OZ BACON PIECES  POUCH     1 POUCH EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700029664,00044700029664_A1L1,OSCAR MAYER,OSCAR MAYER,44700029664,447000296670,OSCAR MAYER 3 OZ BACON BITS  POUCH     1 POUCH EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700059913,00044700059913_A1L1,OSCAR MAYER,OSCAR MAYER,44700059913,447000599170,OSCAR MAYER 4 OZ BACON BITS  TURKEY     1 POUCH EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700031407,00044700031407_A1L1,OSCAR MAYER,OSCAR MAYER,44700031407,447000314070,OSCAR MAYER 4.5 OZ BACON BITS       1 POUCH EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700074817,,OSCAR MAYER,OSCAR MAYER,44700074817,447000748170,OSCAR MAYER 9 OZ BACON BITS  BACON     1 POUCH EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700075692,,OSCAR MAYER,OSCAR MAYER,44700075692,447000756970,OSCAR MAYER 2.25 OZ BACON BITS  BACON     1 POUCH EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700020869,00044700020869_A1L1,OSCAR MAYER,OSCAR MAYER,44700020869,447000208670,OSCAR MAYER 16 OZ BACON  HICKORY COUNTRY     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
71871548601,00071871548601_A1L1,OSCAR MAYER,OSCAR MAYER,71871548601,718715486070,OSCAR MAYER 12 OZ BACON  TURKEY     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
71871548601,00071871548601_A1L1,OSCAR MAYER,OSCAR MAYER,71871548601,718715486070,OSCAR MAYER 12 OZ BACON  TURKEY     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
71871548748,00071871548601_A1L1,OSCAR MAYER,OSCAR MAYER,71871548748,718715487470,OSCAR MAYER 36 OZ BACON  TURKEY   CLUB  1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700075289,,OSCAR MAYER,OSCAR MAYER,44700075289,447000752870,OSCAR MAYER 48 OZ BACON  TURKEY     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
71871548793,00071871548601_A1L1,OSCAR MAYER,OSCAR MAYER,71871548793,718715487970,OSCAR MAYER 48 OZ BACON  TURKEY     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
71871548328,00071871548328_A1L1,OSCAR MAYER,OSCAR MAYER,71871548328,718715483270,OSCAR MAYER 11.5 OZ BACON LOWER SODIUM TURKEY     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700068182,,OSCAR MAYER,OSCAR MAYER,44700068182,447000681870,OSCAR MAYER 6 OZ BACON  TURKEY     16 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700076330,,OSCAR MAYER,OSCAR MAYER,44700076330,447000763370,OSCAR MAYER 56 OZ BACON  TURKEY     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700000984,00044700000984_A1L1,OSCAR MAYER,OSCAR MAYER,44700000984,447000009870,OSCAR MAYER 14 OZ HOT DOGS FAT FREE      1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700000779,00044700000779_A1L1,OSCAR MAYER,OSCAR MAYER,44700000779,447000007770,OSCAR MAYER 16 OZ FRANKS BEEF BUN LENGTH BAG/POUCH EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700000953,00044700000953_A1L1,OSCAR MAYER,OSCAR MAYER,44700000953,447000009570,OSCAR MAYER 16 OZ FRANKS BEEF BAG/POUCH EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700006672,00044700006672_A1L1,OSCAR MAYER,OSCAR MAYER,44700006672,447000066770,OSCAR MAYER 16 OZ HOT DOGS  CHEESE AND JALAPENO     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700073377,00044700073377_A1L1,OSCAR MAYER,OSCAR MAYER,44700073377,447000733770,OSCAR MAYER 15 OZ FRANKS  BEEF     12 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700075029,,OSCAR MAYER,OSCAR MAYER,44700075029,447000750270,OSCAR MAYER 15 OZ FRANKS  BEEF BUN LENGTH     1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700075050,,OSCAR MAYER,OSCAR MAYER,44700075050,447000750570,OSCAR MAYER 15 OZ FRANKS  BEEF     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700068144,00044700068144_A1L1,OSCAR MAYER,OSCAR MAYER,44700068144,447000681470,OSCAR MAYER 3 LB FRANKS  BEEF FRANK     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700070161,00044700070161_A1L1,OSCAR MAYER,OSCAR MAYER,44700070161,447000701670,OSCAR MAYER 3 LB FRANKS  BEEF     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700073667,00044700073667_A1L1,OSCAR MAYER,OSCAR MAYER,44700073667,447000736670,OSCAR MAYER 45 OZ FRANKS  BEEF     8 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700068120,00044700068120_A1L1,OSCAR MAYER,OSCAR MAYER,44700068120,447000681270,OSCAR MAYER 2 LB FRANKS  BEEF FRANK     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700075067,,OSCAR MAYER,OSCAR MAYER,44700075067,447000750670,OSCAR MAYER 30 OZ FRANKS  BEEF FRANK     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700065327,00044700065327_A1L1,OSCAR MAYER,OSCAR MAYER,44700065327,447000653270,OSCAR MAYER 14 OZ FRANKS  BEEF     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700075401,,OSCAR MAYER,OSCAR MAYER,44700075401,447000754070,OSCAR MAYER 7.5 OZ FRANKS  BEEF     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700000533,00044700000533_A1L1,OSCAR MAYER,OSCAR MAYER,44700000533,447000005370,OSCAR MAYER 16 OZ HOT DOGS  CHEESE     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700073230,00044700073230_A1L1,OSCAR MAYER,OSCAR MAYER,44700073230,447000732370,OSCAR MAYER 14 OZ HOT DOGS  CHEESY BEEF     12 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700004388,00044700004388_A1L1,OSCAR MAYER,OSCAR MAYER,44700004388,447000043870,OSCAR MAYER 16 OZ FRANKS  TURKEY BILINGUAL     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700007440,00044700007440_A1L1,OSCAR MAYER,OSCAR MAYER,44700007440,447000074470,OSCAR MAYER 16 OZ FRANKS  SMOKED TURKEY     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
71871544627,00071871544627_A1L1,OSCAR MAYER,OSCAR MAYER,71871544627,718715446270,OSCAR MAYER 16 OZ FRANKS  ORIGINAL TURKEY     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700068175,00044700068175_A1L1,OSCAR MAYER,OSCAR MAYER,44700068175,447000681770,OSCAR MAYER 3 LB FRANKS  TURKEY     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
71871544726,00071871544726_A1L1,OSCAR MAYER,OSCAR MAYER,71871544726,718715447270,OSCAR MAYER 3 LB FRANKS  TURKEY   CLUB  1 BOX/CARTON EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700068137,00044700068137_A1L1,OSCAR MAYER,OSCAR MAYER,44700068137,447000681370,OSCAR MAYER 2 LB FRANKS  TURKEY     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700007839,00044700007839_A1L1,OSCAR MAYER,OSCAR MAYER,44700007839,447000078370,OSCAR MAYER 14 OZ SMOKIE LINKS       1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
44700072349,,OSCAR MAYER,OSCAR MAYER,44700072349,447000723470,OSCAR MAYER 14 OZ FRANKS  MEAT     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
71871542012,00071871542012_A1L1,OSCAR MAYER,OSCAR MAYER,71871542012,718715420170,OSCAR MAYER 14 OZ TURKEY SAUSAGE  SMOKED     1 VACUUM PACKED EACH,http://www.kraftrecipes.com,http://www.kraftrecipes.com/Products/productmain.aspx
